Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate,B.1.1.7 (Alpha): Cases by episode date,B.1.1.7 (Alpha): Cases by reported date,B.1.351 (Beta): Cases by episode date,B.1.351 (Beta): Cases by reported date,P.1 (Gamma): Cases by episode date,P.1 (Gamma): Cases by reported date,B.1.617.2 (Delta): Cases by episode date,B.1.617.2 (Delta): Cases by reported date,Mutation: Cases by episode date,Mutation: Cases by reported date,Mutation not detected: Cases by episode date,Mutation not detected: Cases by reported date
"April 11, 2021","Leeds, Grenville & Lanark District Health Unit",9,18,5,15,17,8.3,0,0,1,0.6,0,0,1,8,1,0,0,0,0,0,1,3,2,2
"April 12, 2021","Leeds, Grenville & Lanark District Health Unit",15,18,8.3,11,17,6.1,0,0,1,0.6,0,0,8,4,0,2,0,0,0,0,0,1,2,1
"April 13, 2021","Leeds, Grenville & Lanark District Health Unit",13,16,7.2,17,17,9.4,0,0,0,0,1,0.6,5,11,2,0,0,0,0,0,1,0,5,2
"April 14, 2021","Leeds, Grenville & Lanark District Health Unit",15,13,8.3,16,17,8.9,1,0.6,0,0,0,0,6,7,2,0,0,0,0,0,1,2,0,2
"April 15, 2021","Leeds, Grenville & Lanark District Health Unit",10,14,5.6,13,16,7.2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,3
"April 16, 2021","Leeds, Grenville & Lanark District Health Unit",12,14,6.7,10,16,5.6,1,0.6,0,0,0,0,4,5,0,3,0,0,0,0,0,1,4,0
"April 17, 2021","Leeds, Grenville & Lanark District Health Unit",9,13,5,19,14,10.6,0,0,2,1.1,0,0,7,10,0,1,0,0,0,0,0,0,0,5
"April 18, 2021","Leeds, Grenville & Lanark District Health Unit",4,12,2.2,8,14,4.4,0,0,1,0.6,1,0.6,2,4,0,1,0,0,0,0,0,1,0,1
"April 19, 2021","Leeds, Grenville & Lanark District Health Unit",7,11,3.9,5,13,2.8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1
"April 20, 2021","Leeds, Grenville & Lanark District Health Unit",14,10,7.8,11,13,6.1,1,0.6,0,0,0,0,6,5,0,0,0,0,0,0,0,1,0,0
"April 21, 2021","Leeds, Grenville & Lanark District Health Unit",8,10,4.4,11,12,6.1,0,0,1,0.6,0,0,3,6,2,0,0,0,0,0,0,0,1,1
"April 22, 2021","Leeds, Grenville & Lanark District Health Unit",7,9,3.9,12,11,6.7,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0
"April 23, 2021","Leeds, Grenville & Lanark District Health Unit",9,9,5,14,11,7.8,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,1
"April 24, 2021","Leeds, Grenville & Lanark District Health Unit",7,8,3.9,10,11,5.6,0,0,2,1.1,1,0.6,1,5,0,0,0,0,0,0,0,0,0,0
"April 25, 2021","Leeds, Grenville & Lanark District Health Unit",12,8,6.7,1,10,0.6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
"April 26, 2021","Leeds, Grenville & Lanark District Health Unit",10,9,5.6,9,9,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0
"April 27, 2021","Leeds, Grenville & Lanark District Health Unit",8,10,4.4,12,10,6.7,1,0.6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
"April 28, 2021","Leeds, Grenville & Lanark District Health Unit",8,9,4.4,14,10,7.8,0,0,0,0,1,0.6,5,6,0,0,0,0,0,0,0,0,0,0
"April 29, 2021","Leeds, Grenville & Lanark District Health Unit",7,9,3.9,7,10,3.9,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
"April 30, 2021","Leeds, Grenville & Lanark District Health Unit",2,9,1.1,5,10,2.8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"May 1, 2021","Leeds, Grenville & Lanark District Health Unit",6,8,3.3,4,8,2.2,0,0,1,0.6,0,0,4,3,0,0,0,0,0,0,0,0,0,0
"May 2, 2021","Leeds, Grenville & Lanark District Health Unit",8,8,4.4,8,7,4.4,1,0.6,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
"May 3, 2021","Leeds, Grenville & Lanark District Health Unit",9,7,5,3,8,1.7,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
"May 4, 2021","Leeds, Grenville & Lanark District Health Unit",4,7,2.2,15,8,8.3,0,0,1,0.6,0,0,1,6,0,1,0,0,0,0,0,0,0,0
"May 5, 2021","Leeds, Grenville & Lanark District Health Unit",2,6,1.1,5,8,2.8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"May 6, 2021","Leeds, Grenville & Lanark District Health Unit",5,5,2.8,5,7,2.8,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
"May 7, 2021","Leeds, Grenville & Lanark District Health Unit",3,5,1.7,4,6,2.2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
"May 8, 2021","Leeds, Grenville & Lanark District Health Unit",0,5,0,4,6,2.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"May 9, 2021","Leeds, Grenville & Lanark District Health Unit",0,4,0,2,6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May 10, 2021","Leeds, Grenville & Lanark District Health Unit",3,3,1.7,1,5,0.6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"May 11, 2021","Leeds, Grenville & Lanark District Health Unit",8,2,4.4,1,5,0.6,1,0.6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0
"May 12, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,2,3,1.1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
"May 13, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,2,3,1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"May 14, 2021","Leeds, Grenville & Lanark District Health Unit",2,3,1.1,7,2,3.9,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
"May 15, 2021","Leeds, Grenville & Lanark District Health Unit",2,3,1.1,4,3,2.2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
"May 16, 2021","Leeds, Grenville & Lanark District Health Unit",0,3,0,2,3,1.1,0,0,1,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"May 17, 2021","Leeds, Grenville & Lanark District Health Unit",7,3,3.9,1,3,0.6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0
"May 18, 2021","Leeds, Grenville & Lanark District Health Unit",2,4,1.1,7,3,3.9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
"May 19, 2021","Leeds, Grenville & Lanark District Health Unit",7,3,3.9,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
"May 20, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,4,3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"May 21, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,3,4,1.7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
"May 22, 2021","Leeds, Grenville & Lanark District Health Unit",2,4,1.1,2,3,1.1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"May 23, 2021","Leeds, Grenville & Lanark District Health Unit",2,4,1.1,13,3,7.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,0,0
"May 24, 2021","Leeds, Grenville & Lanark District Health Unit",1,4,0.6,2,4,1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"May 25, 2021","Leeds, Grenville & Lanark District Health Unit",0,3,0,1,4,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"May 26, 2021","Leeds, Grenville & Lanark District Health Unit",1,3,0.6,3,4,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"May 27, 2021","Leeds, Grenville & Lanark District Health Unit",0,2,0,3,4,1.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"May 28, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May 29, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May 30, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May 31, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 1, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 2, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 3, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 4, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 5, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"June 6, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 7, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"June 8, 2021","Leeds, Grenville & Lanark District Health Unit",2,0,1.1,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 9, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,3,0,1.7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"June 10, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"June 11, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 12, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,2,1,1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"June 13, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,1,1,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"June 14, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,2,1,1.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"June 15, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 16, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"June 17, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,2,1,1.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"June 18, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"June 19, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 20, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 21, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 22, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 23, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"June 24, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,2,0,1.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"June 25, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 26, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 27, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 28, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 29, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 30, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 1, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 2, 2021","Leeds, Grenville & Lanark District Health Unit",2,0,1.1,0,0,0,1,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"July 3, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 4, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,0,0.6,0,0,1,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"July 5, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"July 6, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 7, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 8, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 9, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 10, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 11, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"July 12, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 13, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"July 14, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,2,0,1.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"July 15, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 16, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 17, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 18, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 19, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 20, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 21, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 22, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 23, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 24, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 25, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 26, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"July 27, 2021","Leeds, Grenville & Lanark District Health Unit",1,0,0.6,0,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 28, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"July 29, 2021","Leeds, Grenville & Lanark District Health Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"July 30, 2021","Leeds, Grenville & Lanark District Health Unit",2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"July 31, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 1, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 2, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"August 3, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"August 4, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,2,0,1.1,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"August 5, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"August 6, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 7, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 8, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"August 9, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"August 10, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"August 11, 2021","Leeds, Grenville & Lanark District Health Unit",5,1,2.8,2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1
"August 12, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,3,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"August 13, 2021","Leeds, Grenville & Lanark District Health Unit",6,1,3.3,7,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0
"August 14, 2021","Leeds, Grenville & Lanark District Health Unit",1,2,0.6,4,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
"August 15, 2021","Leeds, Grenville & Lanark District Health Unit",0,2,0,1,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"August 16, 2021","Leeds, Grenville & Lanark District Health Unit",3,2,1.7,1,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"August 17, 2021","Leeds, Grenville & Lanark District Health Unit",1,3,0.6,1,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"August 18, 2021","Leeds, Grenville & Lanark District Health Unit",2,3,1.1,1,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"August 19, 2021","Leeds, Grenville & Lanark District Health Unit",1,2,0.6,5,3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
"August 20, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,1,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"August 21, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 22, 2021","Leeds, Grenville & Lanark District Health Unit",4,1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 23, 2021","Leeds, Grenville & Lanark District Health Unit",0,2,0,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 24, 2021","Leeds, Grenville & Lanark District Health Unit",1,2,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 25, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,3,1,1.7,1,0.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"August 26, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 27, 2021","Leeds, Grenville & Lanark District Health Unit",0,2,0,3,1,1.7,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 28, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"August 29, 2021","Leeds, Grenville & Lanark District Health Unit",1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"August 30, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"August 31, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"September 1, 2021","Leeds, Grenville & Lanark District Health Unit",4,1,2.2,1,1,0.6,1,0.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"September 2, 2021","Leeds, Grenville & Lanark District Health Unit",0,1,0,2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"September 3, 2021","Leeds, Grenville & Lanark District Health Unit",2,1,1.1,3,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"September 4, 2021","Leeds, Grenville & Lanark District Health Unit",4,1,2.2,1,1,0.6,1,0.6,1,0.6,0,0,0,0,0,0,0,0,3,1,0,0,1,0
"September 5, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"September 6, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,1,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"September 7, 2021","Leeds, Grenville & Lanark District Health Unit",4,2,2.2,2,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"September 8, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,1,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"September 9, 2021","Leeds, Grenville & Lanark District Health Unit",4,3,2.2,2,2,1.1,1,0.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
"September 10, 2021","Leeds, Grenville & Lanark District Health Unit",6,3,3.3,8,2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,3
"September 11, 2021","Leeds, Grenville & Lanark District Health Unit",8,4,4.4,9,2,5,0,0,2,1.1,0,0,0,0,0,0,0,0,3,6,0,0,1,0
"September 12, 2021","Leeds, Grenville & Lanark District Health Unit",4,4,2.2,3,3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"September 13, 2021","Leeds, Grenville & Lanark District Health Unit",3,5,1.7,5,4,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"September 14, 2021","Leeds, Grenville & Lanark District Health Unit",3,5,1.7,7,4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"September 15, 2021","Leeds, Grenville & Lanark District Health Unit",2,5,1.1,4,5,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"September 16, 2021","Leeds, Grenville & Lanark District Health Unit",1,4,0.6,2,5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"September 17, 2021","Leeds, Grenville & Lanark District Health Unit",1,4,0.6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"September 18, 2021","Leeds, Grenville & Lanark District Health Unit",2,3,1.1,2,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"September 19, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,1,3,0.6,1,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"September 20, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,2,3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"September 21, 2021","Leeds, Grenville & Lanark District Health Unit",3,2,1.7,2,3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"September 22, 2021","Leeds, Grenville & Lanark District Health Unit",4,2,2.2,2,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"September 23, 2021","Leeds, Grenville & Lanark District Health Unit",3,2,1.7,4,2,2.2,0,0,1,0.6,0,0,0,0,0,0,0,0,2,0,0,0,1,1
"September 24, 2021","Leeds, Grenville & Lanark District Health Unit",2,2,1.1,4,2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"September 25, 2021","Leeds, Grenville & Lanark District Health Unit",2,3,1.1,1,2,0.6,1,0.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
